Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,24.750000,24.750000,23.020000,24.000000,22.617584,414800
2015-01-05,24.040001,24.240000,23.330000,23.610001,22.250051,374400
2015-01-06,23.700001,24.570000,23.700001,24.440001,23.032240,209400
2015-01-07,24.440001,25.080000,24.219999,24.500000,23.088783,392800
2015-01-08,24.370001,24.959999,23.900000,24.910000,23.475170,247200
2015-01-09,24.690001,25.030001,24.100000,24.799999,23.371502,327600
2015-01-12,24.570000,24.650000,24.160000,24.219999,22.824913,234100
2015-01-13,24.600000,24.900000,24.100000,24.110001,22.721249,390200
2015-01-14,24.100000,24.389999,24.090000,24.209999,22.815489,208200
2015-01-15,24.340000,25.160000,24.209999,25.040001,23.597681,439900
2015-01-16,25.100000,26.700001,25.070000,26.700001,25.162064,926900
2015-01-19,26.410000,26.420000,25.049999,25.299999,23.842705,301300
2015-01-20,25.420000,26.010000,25.420000,25.570000,24.097155,880900
2015-01-21,25.750000,26.340000,25.389999,26.100000,24.596624,588400
2015-01-22,26.260000,27.000000,26.250000,26.400000,24.879343,454300
2015-01-23,26.400000,26.400000,25.950001,26.100000,24.596624,492400
2015-01-26,26.400000,26.400000,24.900000,25.120001,23.673075,352100
2015-01-27,24.969999,25.690001,24.320000,25.250000,23.795584,353200
2015-01-28,25.150000,25.350000,24.879999,25.150000,23.701344,159100
2015-01-29,25.040001,25.160000,24.520000,24.520000,23.107632,243700
2015-01-30,24.650000,24.660000,23.910000,24.299999,22.900303,462200
2015-02-02,24.330000,24.780001,23.809999,23.860001,22.485649,572800
2015-02-03,24.059999,24.780001,23.990000,24.780001,23.352657,621900
2015-02-04,24.799999,25.900000,24.400000,25.150000,23.701344,734000
2015-02-05,25.100000,25.900000,24.990000,25.900000,24.408144,443200
2015-02-06,25.799999,25.830000,24.870001,25.480000,24.012337,328500
2015-02-09,25.180000,25.990000,24.920000,25.990000,24.492960,381500
2015-02-10,25.709999,26.570000,25.440001,26.000000,24.502384,693900
2015-02-11,25.730000,25.920000,24.750000,24.750000,23.324385,642500
2015-02-12,24.900000,26.200001,24.900000,26.000000,24.502384,822200
2015-02-13,26.150000,26.160000,25.350000,25.510000,24.040609,355500
2015-02-18,25.680000,26.559999,25.440001,26.250000,24.737984,339900
2015-02-19,26.170000,26.400000,25.580000,25.879999,24.389296,792200
2015-02-20,26.129999,26.299999,25.709999,26.200001,24.690865,806500
2015-02-23,25.820000,26.680000,25.820000,26.400000,24.879343,349700
2015-02-24,26.330000,26.830000,26.100000,26.799999,25.256304,384600
2015-02-25,26.750000,27.230000,26.280001,26.700001,25.162064,1120400
2015-02-26,26.830000,27.150000,26.549999,26.850000,25.303423,350500
2015-02-27,26.910000,27.950001,26.860001,27.250000,25.680382,717400
2015-03-02,26.990000,27.469999,26.680000,26.900000,25.350542,505200
2015-03-03,27.070000,27.379999,26.670000,27.000000,25.444782,353000
2015-03-04,26.690001,27.320000,26.410000,27.000000,25.444782,436800
2015-03-05,27.290001,27.299999,26.540001,26.700001,25.162064,413000
2015-03-06,26.670000,26.930000,26.389999,26.440001,24.917040,460200
2015-03-09,26.520000,26.600000,25.450001,25.450001,23.984066,521300
2015-03-10,25.330000,26.389999,25.299999,25.940001,24.445839,791500
2015-03-11,26.010000,26.670000,25.959999,26.540001,25.011280,553200
2015-03-12,26.530001,27.059999,26.490000,26.900000,25.350542,600400
2015-03-13,26.700001,26.770000,26.049999,26.490000,24.964161,855900
2015-03-16,26.480000,26.820000,26.030001,26.299999,24.785101,315200
2015-03-17,26.110001,26.799999,25.790001,26.400000,24.879343,1506500
2015-03-18,26.500000,27.700001,26.400000,27.700001,26.104464,768600
2015-03-19,27.520000,27.530001,26.670000,27.200001,25.633265,423000
2015-03-20,27.110001,27.959999,27.049999,27.549999,25.963102,490700
2015-03-23,27.650000,27.969999,27.490000,27.920000,26.311790,377400
2015-03-24,28.000000,28.270000,27.540001,27.900000,26.292944,651300
2015-03-25,27.850000,28.299999,27.760000,28.200001,26.575663,375600
2015-03-26,28.129999,28.129999,27.540001,27.920000,26.311790,324100
2015-03-27,27.900000,27.980000,27.510000,27.510000,25.925407,312800
2015-03-30,27.480000,28.120001,27.320000,27.950001,26.340061,323800
2015-03-31,28.010000,28.420000,27.860001,28.200001,26.575663,1033900
2015-04-01,28.410000,28.650000,28.059999,28.299999,26.669903,531700
2015-04-02,28.309999,28.900000,28.170000,28.299999,26.669903,573500
2015-04-06,28.400000,29.500000,28.360001,29.400000,27.706539,652900
2015-04-07,29.299999,29.799999,29.090000,29.700001,27.989262,440100
2015-04-08,29.990000,30.360001,29.709999,30.190001,28.451038,666200
2015-04-09,30.490000,30.590000,29.620001,30.590000,28.827999,496200
2015-04-10,30.299999,30.600000,29.900000,30.600000,28.837420,991600
2015-04-13,30.590000,30.590000,29.750000,30.100000,28.366220,295700
2015-04-14,30.080000,30.200001,29.629999,30.200001,28.460463,241200
2015-04-15,30.120001,30.400000,29.940001,30.090000,28.356798,226800
2015-04-16,30.240000,30.340000,29.370001,29.370001,27.678270,576800
2015-04-17,29.480000,29.559999,29.000000,29.309999,27.621725,288500
2015-04-20,29.000000,29.650000,28.990000,29.139999,27.461519,253700
2015-04-22,29.400000,29.700001,28.700001,28.780001,27.122257,448300
2015-04-23,29.000000,29.770000,28.770000,29.180000,27.499216,592500
2015-04-24,29.309999,29.950001,29.010000,29.280001,27.593454,392800
2015-04-27,29.090000,29.240000,28.480000,28.709999,27.056284,442400
2015-04-28,28.559999,28.559999,27.500000,28.320000,27.008715,369100
2015-04-29,28.180000,28.250000,27.400000,27.990000,26.693995,352300
2015-04-30,28.200001,28.200001,26.600000,26.600000,25.368357,1300600
2015-05-04,26.910000,27.590000,26.910000,27.309999,26.045481,445200
2015-05-05,27.309999,27.570000,26.980000,27.570000,26.293442,613900
2015-05-06,27.600000,27.820000,26.700001,26.700001,25.463726,517700
2015-05-07,26.700001,27.379999,26.600000,27.370001,26.102703,512500
2015-05-08,27.170000,27.700001,27.150000,27.299999,26.035942,487700
2015-05-11,27.520000,27.570000,26.920000,26.969999,25.721222,688900
2015-05-12,27.240000,27.639999,26.910000,27.000000,25.749834,733200
2015-05-13,27.059999,27.709999,26.290001,27.500000,26.226683,934100
2015-05-14,27.440001,28.299999,26.780001,28.290001,26.980104,606100
2015-05-15,28.400000,28.440001,27.709999,27.770000,26.484182,713700
2015-05-18,27.799999,27.799999,26.940001,27.150000,25.892887,497500
2015-05-19,27.200001,27.600000,26.620001,27.309999,26.045481,801300
2015-05-20,27.160000,27.990000,27.120001,27.580000,26.302979,484300
2015-05-21,27.709999,27.959999,27.049999,27.559999,26.283903,634900
2015-05-22,27.719999,28.299999,27.150000,28.299999,26.989641,758800
2015-05-25,28.490000,28.490000,27.610001,27.610001,26.331589,147400
2015-05-26,27.549999,27.580000,26.469999,26.530001,25.301598,894700
2015-05-27,26.930000,27.090000,26.190001,26.830000,25.587706,533900
2015-05-28,26.650000,26.750000,26.090000,26.299999,25.082245,390700
2015-05-29,26.240000,26.500000,25.950001,26.440001,25.215765,449700
2015-06-01,26.240000,26.379999,25.850000,25.930000,24.729378,495200
2015-06-02,26.160000,26.480000,25.980000,26.480000,25.253910,448800
2015-06-03,26.309999,26.400000,25.559999,25.889999,24.691231,622500
2015-06-05,25.600000,25.969999,25.510000,25.930000,24.729378,386800
2015-06-08,26.049999,26.680000,25.730000,26.680000,25.444649,1068700
2015-06-09,26.240000,26.690001,26.180000,26.690001,25.454187,508200
2015-06-10,26.420000,26.559999,26.010000,26.180000,24.967804,479500
2015-06-11,26.200001,26.240000,25.209999,25.219999,24.052252,631600
2015-06-12,25.340000,25.610001,25.030001,25.200001,24.033176,543600
2015-06-15,25.150000,25.270000,24.920000,24.950001,23.794756,193600
2015-06-16,24.950001,25.049999,24.719999,24.799999,23.651697,681100
2015-06-17,24.780001,24.799999,24.450001,24.799999,23.651697,325700
2015-06-18,24.969999,25.320000,24.680000,25.320000,24.147621,584000
2015-06-19,25.000000,25.160000,24.450001,24.969999,23.813826,474400
2015-06-22,24.879999,25.299999,24.490000,25.000000,23.842438,864800
2015-06-23,25.200001,25.680000,25.070000,25.520000,24.338362,723300
2015-06-24,25.400000,25.730000,24.889999,25.059999,23.899658,792100
2015-06-25,25.200001,25.209999,24.400000,24.600000,23.460958,680300
2015-06-26,24.549999,24.750000,24.330000,24.700001,23.556332,914600
2015-06-29,24.520000,24.600000,24.230000,24.500000,23.365591,301800
2015-06-30,24.389999,25.160000,24.389999,24.590000,23.451424,1193800
2015-07-01,24.790001,25.590000,24.740000,25.530001,24.347900,1109800
2015-07-02,25.280001,25.480000,24.680000,24.690001,23.546793,1031900
2015-07-03,24.600000,25.270000,24.590000,24.700001,23.556332,423500
2015-07-06,24.719999,25.020000,24.320000,24.900000,23.747068,579200
2015-07-07,24.750000,25.379999,24.670000,25.129999,23.966419,929300
2015-07-08,25.120001,25.400000,24.959999,25.180000,24.014105,775700
2015-07-10,25.360001,25.969999,25.360001,25.809999,24.614933,434600
2015-07-13,25.610001,26.160000,25.469999,26.160000,24.948727,158600
2015-07-14,25.940001,26.559999,25.570000,26.450001,25.225300,417300
2015-07-15,26.440001,26.469999,25.760000,26.200001,24.986877,659300
2015-07-16,26.230000,26.440001,25.740000,26.150000,24.939192,694500
2015-07-17,26.209999,26.209999,25.540001,26.059999,24.853359,977800
2015-07-20,26.100000,26.150000,25.100000,25.100000,23.937809,646100
2015-07-21,25.290001,25.650000,25.020000,25.150000,23.985495,722500
2015-07-22,25.160000,25.500000,24.820000,25.049999,23.890123,318100
2015-07-23,24.719999,24.850000,23.660000,23.660000,22.564486,810600
2015-07-24,23.850000,24.000000,23.110001,23.129999,22.059025,483800
2015-07-27,23.500000,23.750000,23.170000,23.490000,22.402353,277900
2015-07-28,23.629999,23.920000,22.610001,23.000000,21.935043,662100
2015-07-29,22.870001,23.980000,22.870001,23.910000,22.802908,442500
2015-07-30,24.160000,24.500000,23.129999,23.350000,22.268837,1271500
2015-07-31,23.600000,24.280001,23.580000,23.930000,22.821983,471300
2015-08-03,23.690001,24.180000,23.100000,23.200001,22.125784,312800
2015-08-04,23.400000,23.860001,23.020000,23.150000,22.078096,335700
2015-08-05,23.250000,23.610001,22.690001,22.900000,21.839674,514500
2015-08-06,22.920000,23.080000,22.600000,22.700001,21.648935,410700
2015-08-07,23.000000,23.080000,22.200001,22.700001,21.648935,301700
2015-08-10,22.700001,23.000000,22.299999,23.000000,21.935043,346800
2015-08-11,23.150000,23.320000,22.740000,23.040001,21.973192,921400
2015-08-12,22.700001,22.760000,22.150000,22.500000,21.458197,459800
2015-08-13,22.719999,22.719999,21.719999,21.850000,20.838293,1308400
2015-08-14,21.920000,22.180000,21.809999,22.000000,20.981348,299900
2015-08-17,21.860001,22.250000,21.860001,21.950001,20.933661,339800
2015-08-18,21.900000,22.350000,21.740000,22.350000,21.315140,595300
2015-08-19,22.150000,22.150000,21.620001,22.100000,21.076715,349200
2015-08-20,21.840000,21.940001,21.350000,21.650000,20.647552,539300
2015-08-21,21.500000,21.580000,21.240000,21.290001,20.304222,382200
2015-08-24,20.389999,21.139999,20.000000,20.920000,19.951353,457600
2015-08-25,20.920000,21.180000,20.700001,20.900000,19.932280,394000
2015-08-26,20.969999,21.200001,20.680000,20.990000,20.018112,511700
